32768, 2, 32, 15, 0.005121, 0.324366
32768, 2, 32, 15, 0.005118, 0.329674
32768, 2, 32, 15, 0.004893, 0.334646
32768, 2, 32, 15, 0.005226, 0.339952
32768, 2, 32, 15, 0.004870, 0.345024
32768, 2, 32, 15, 0.004653, 0.349755
32768, 4, 32, 15, 0.007052, 0.561451
32768, 4, 32, 15, 0.006368, 0.568195
32768, 4, 32, 15, 0.006138, 0.574527
32768, 4, 32, 15, 0.005938, 0.580653
32768, 4, 32, 15, 0.005662, 0.586499
32768, 4, 32, 15, 0.005483, 0.592102
32768, 8, 32, 15, 0.007891, 0.159550
32768, 8, 32, 15, 0.007531, 0.167255
32768, 8, 32, 15, 0.007555, 0.174995
32768, 8, 32, 15, 0.007491, 0.182717
32768, 8, 32, 15, 0.007450, 0.190358
32768, 8, 32, 15, 0.007379, 0.198054
32768, 16, 32, 15, 0.023403, 0.663491
32768, 16, 32, 15, 0.030988, 0.695860
32768, 16, 32, 15, 0.035543, 0.732734
32768, 16, 32, 15, 0.018356, 0.752673
32768, 16, 32, 15, 0.031067, 0.784886
32768, 16, 32, 15, 0.019387, 0.806279
32768, 32, 32, 15, 0.239874, 0.573140
32768, 32, 32, 15, 0.224639, 0.799667
32768, 32, 32, 15, 0.427084, 0.228036
32768, 32, 32, 15, 0.247159, 0.476282
32768, 32, 32, 15, 0.242799, 0.720499
32768, 32, 32, 15, 0.038444, 0.760164
65536, 2, 32, 15, 0.009307, 0.183665
65536, 2, 32, 15, 0.008240, 0.192014
65536, 2, 32, 15, 0.007932, 0.200035
65536, 2, 32, 15, 0.007716, 0.207839
65536, 2, 32, 15, 0.007773, 0.215700
65536, 2, 32, 15, 0.008038, 0.224052
65536, 4, 32, 15, 0.010039, 0.983137
65536, 4, 32, 15, 0.009423, 0.992747
65536, 4, 32, 15, 0.009137, 0.002061
65536, 4, 32, 15, 0.009202, 0.011465
65536, 4, 32, 15, 0.009125, 0.020794
65536, 4, 32, 15, 0.008503, 0.029494
65536, 8, 32, 15, 0.009305, 0.156374
65536, 8, 32, 15, 0.009170, 0.165809
65536, 8, 32, 15, 0.009333, 0.175476
65536, 8, 32, 15, 0.008743, 0.184524
65536, 8, 32, 15, 0.008991, 0.193724
65536, 8, 32, 15, 0.008058, 0.202088
65536, 16, 32, 15, 0.036015, 0.292332
65536, 16, 32, 15, 0.029434, 0.323470
65536, 16, 32, 15, 0.031428, 0.356180
65536, 16, 32, 15, 0.029124, 0.386706
65536, 16, 32, 15, 0.028181, 0.416695
65536, 16, 32, 15, 0.236368, 0.654687
65536, 32, 32, 15, 0.043916, 0.102337
