32768,2,0,0.007741,,
32768,2,1,0.007467,,
32768,2,2,0.0074,,
32768,2,3,0.007339,,
32768,2,4,0.005468,,
32768,4,0,0.005805,,
32768,4,1,0.005183,,
32768,4,2,0.004698,,
32768,4,3,0.00468,,
32768,4,4,0.004345,,
32768,8,0,0.00605,,
32768,8,1,0.005657,,
32768,8,2,0.006601,,
32768,8,3,0.006975,,
32768,8,4,0.007878,,
32768,16,0,0.027289,,
32768,16,1,0.020854,,
32768,16,2,0.019702,,
32768,16,3,0.022699,,
32768,16,4,0.022388,,
32768,32,0,0.02856,,
32768,32,1,0.022958,,
32768,32,2,0.021237,,
32768,32,3,0.02265,,
32768,32,4,0.023914,,
32768,64,0,0.181825,,
32768,64,1,0.042074,,
32768,64,2,0.050619,,
32768,64,3,0.046058,,
32768,64,4,0.040058,,
65536,2,0,0.010396,,
65536,2,1,0.011545,,
65536,2,2,0.013719,,
65536,2,3,0.012703,,
65536,2,4,0.013032,,
65536,4,0,0.014323,,
65536,4,1,0.01392,,
65536,4,2,0.013016,,
65536,4,3,0.01365,,
65536,4,4,0.013912,,
65536,8,0,0.008971,,
65536,8,1,0.010997,,
65536,8,2,0.010708,,
65536,8,3,0.010503,,
65536,8,4,0.009012,,
65536,16,0,0.438555,,
65536,16,1,0.229823,,
65536,16,2,0.222756,,
65536,16,3,0.639167,,
65536,16,4,0.227854,,
65536,32,0,0.030059,,
65536,32,1,0.023533,,
65536,32,2,0.024258,,
65536,32,3,0.024588,,
65536,32,4,0.023784,,
65536,64,0,0.226833,,
65536,64,1,0.046212,,
65536,64,2,0.043698,,
65536,64,3,0.043067,,
65536,64,4,0.055302,,
131072,2,0,0.018746,,
131072,2,1,0.017501,,
131072,2,2,0.017034,,
131072,2,3,0.017518,,
131072,2,4,0.026434,,
131072,4,0,0.023945,,
131072,4,1,0.022006,,
131072,4,2,0.021569,,
131072,4,3,0.022682,,
131072,4,4,0.024208,,
131072,8,0,0.017634,,
131072,8,1,0.019159,,
131072,8,2,0.013462,,
131072,8,3,0.013241,,
131072,8,4,0.014404,,
131072,16,0,0.088809,,
131072,16,1,328.273714,,
131072,16,2,0.654094,,
131072,16,3,0.882935,,
131072,16,4,1.110537,,
131072,32,0,0.040473,,
131072,32,1,0.052961,,
131072,32,2,1.186739,,
131072,32,3,0.287216,,
131072,32,4,0.054442,,
131072,64,0,0.251956,,
131072,64,1,0.045556,,
131072,64,2,0.046972,,
131072,64,3,0.043503,,
131072,64,4,0.046271,,
262144,2,0,0.046242,,
262144,2,1,0.048691,,
262144,2,2,0.047823,,
262144,2,3,0.052425,,
262144,2,4,0.049331,,
262144,4,0,0.04271,,
262144,4,1,0.039542,,
262144,4,2,0.044304,,
262144,4,3,0.042224,,
262144,4,4,0.04183,,
262144,8,0,0.036178,,
262144,8,1,0.033007,,
262144,8,2,0.03251,,
262144,8,3,0.03253,,
262144,8,4,0.03376,,
262144,16,0,312.120026,,
262144,16,1,0.096734,,
262144,16,2,0.487833,,
262144,16,3,0.496141,,
262144,16,4,0.495301,,
262144,32,0,1.26981,,
262144,32,1,1.967696,,
262144,32,2,1.719539,,
262144,32,3,1.905194,,
262144,32,4,1.704385,,
262144,64,0,0.651525,,
262144,64,1,1.49594,,
262144,64,2,2.342911,,
262144,64,3,1.092448,,
262144,64,4,2.144338,,
524288,2,0,0.087133,,
524288,2,1,0.066728,,
524288,2,2,0.066596,,
524288,2,3,0.066694,,
524288,2,4,0.066675,,
524288,4,0,0.086479,,
524288,4,1,0.082561,,
524288,4,2,0.080815,,
524288,4,3,0.087022,,
524288,4,4,0.080105,,
524288,8,0,0.058793,,
524288,8,1,0.05469,,
524288,8,2,0.05625,,
524288,8,3,0.054891,,
524288,8,4,0.055149,,
524288,16,0,1.668254,,
524288,16,1,0.85906,,
524288,16,2,0.708057,,
524288,16,3,0.708359,,
524288,16,4,1.112819,,
524288,32,0,2.877321,,
