32768, 2, 32, 15, 0.002832, 0.000427
32768, 2, 32, 15, 0.002264, 0.000077
32768, 2, 32, 15, 0.002247, 0.000068
32768, 2, 32, 15, 0.002242, 0.000077
32768, 2, 32, 15, 0.002243, 0.000070
32768, 4, 32, 15, 0.002778, 0.000998
32768, 4, 32, 15, 0.003572, 0.001955
32768, 4, 32, 15, 0.002230, 0.000639
32768, 4, 32, 15, 0.002235, 0.000619
32768, 4, 32, 15, 0.002176, 0.000597
32768, 8, 32, 15, 0.001917, 0.000818
32768, 8, 32, 15, 0.001111, 0.000125
32768, 8, 32, 15, 0.001121, 0.000161
32768, 8, 32, 15, 0.001119, 0.000131
32768, 8, 32, 15, 0.001089, 0.000128
32768, 16, 32, 15, 0.003866, 0.003040
32768, 16, 32, 15, 0.000887, 0.000260
32768, 16, 32, 15, 0.000848, 0.000221
32768, 16, 32, 15, 0.000835, 0.000215
32768, 16, 32, 15, 0.000844, 0.000221
32768, 32, 32, 15, 0.003994, 0.001189
32768, 32, 32, 15, 0.000914, 0.000382
32768, 32, 32, 15, 0.000893, 0.000364
32768, 32, 32, 15, 0.000917, 0.000378
32768, 32, 32, 15, 0.000868, 0.000351
65536, 2, 32, 15, 0.008808, 0.003260
65536, 2, 32, 15, 0.007229, 0.002196
65536, 2, 32, 15, 0.006952, 0.001897
65536, 2, 32, 15, 0.006796, 0.001769
65536, 2, 32, 15, 0.006682, 0.001683
65536, 4, 32, 15, 0.006007, 0.002444
65536, 4, 32, 15, 0.004301, 0.000983
65536, 4, 32, 15, 0.004298, 0.001040
65536, 4, 32, 15, 0.004154, 0.000886
65536, 4, 32, 15, 0.004150, 0.000855
65536, 8, 32, 15, 0.003810, 0.001615
65536, 8, 32, 15, 0.002544, 0.000515
65536, 8, 32, 15, 0.002775, 0.000777
65536, 8, 32, 15, 0.006016, 0.003273
65536, 8, 32, 15, 0.002554, 0.000623
65536, 16, 32, 15, 0.004575, 0.003153
65536, 16, 32, 15, 0.001543, 0.000295
65536, 16, 32, 15, 0.001559, 0.000306
65536, 16, 32, 15, 0.001496, 0.000277
65536, 16, 32, 15, 0.001673, 0.000394
65536, 32, 32, 15, 0.002448, 0.001168
65536, 32, 32, 15, 0.001433, 0.000481
65536, 32, 32, 15, 0.001412, 0.000437
65536, 32, 32, 15, 0.001362, 0.000447
65536, 32, 32, 15, 0.001381, 0.000425
131072, 2, 32, 15, 0.013330, 0.003340
131072, 2, 32, 15, 0.011346, 0.002083
131072, 2, 32, 15, 0.009971, 0.001029
131072, 2, 32, 15, 0.009077, 0.000198
131072, 2, 32, 15, 0.009094, 0.000197
131072, 4, 32, 15, 0.010565, 0.003111
131072, 4, 32, 15, 0.008661, 0.001823
131072, 4, 32, 15, 0.008648, 0.001816
131072, 4, 32, 15, 0.008695, 0.001547
131072, 4, 32, 15, 0.008649, 0.001533
131072, 8, 32, 15, 0.006599, 0.002146
131072, 8, 32, 15, 0.008090, 0.003022
131072, 8, 32, 15, 0.005114, 0.001145
131072, 8, 32, 15, 0.005077, 0.001102
131072, 8, 32, 15, 0.005068, 0.001083
131072, 16, 32, 15, 0.005876, 0.003211
131072, 16, 32, 15, 0.002782, 0.000336
131072, 16, 32, 15, 0.002743, 0.000349
131072, 16, 32, 15, 0.002761, 0.000316
131072, 16, 32, 15, 0.002815, 0.000337
131072, 32, 32, 15, 0.007443, 0.005475
131072, 32, 32, 15, 0.002389, 0.000682
131072, 32, 32, 15, 0.002312, 0.000596
131072, 32, 32, 15, 0.002249, 0.000565
131072, 32, 32, 15, 0.002244, 0.000552
131072, 64, 32, 15, 0.006788, 0.002238
131072, 64, 32, 15, 0.002849, 0.001099
131072, 64, 32, 15, 0.002903, 0.001203
131072, 64, 32, 15, 0.002750, 0.001047
131072, 64, 32, 15, 0.002769, 0.001170
262144, 2, 32, 15, 0.024234, 0.005277
262144, 2, 32, 15, 0.018192, 0.000419
262144, 2, 32, 15, 0.018106, 0.000369
262144, 2, 32, 15, 0.018145, 0.000371
262144, 2, 32, 15, 0.018126, 0.000352
262144, 4, 32, 15, 0.020229, 0.006334
262144, 4, 32, 15, 0.016688, 0.003912
262144, 4, 32, 15, 0.013291, 0.000764
262144, 4, 32, 15, 0.013546, 0.000362
262144, 4, 32, 15, 0.013555, 0.000371
262144, 8, 32, 15, 0.011561, 0.002707
262144, 8, 32, 15, 0.008312, 0.000350
262144, 8, 32, 15, 0.008297, 0.000331
262144, 8, 32, 15, 0.008269, 0.000334
262144, 8, 32, 15, 0.008392, 0.000339
262144, 16, 32, 15, 0.008263, 0.002995
262144, 16, 32, 15, 0.005415, 0.000485
262144, 16, 32, 15, 0.006853, 0.001919
262144, 16, 32, 15, 0.013301, 0.007609
262144, 16, 32, 15, 0.005360, 0.000491
262144, 32, 32, 15, 0.008134, 0.004514
262144, 32, 32, 15, 0.004186, 0.000859
262144, 32, 32, 15, 0.004164, 0.000823
262144, 32, 32, 15, 0.004110, 0.000793
262144, 32, 32, 15, 0.004080, 0.000766
262144, 64, 32, 15, 0.006741, 0.003051
262144, 64, 32, 15, 0.004755, 0.001638
262144, 64, 32, 15, 0.004337, 0.001327
262144, 64, 32, 15, 0.004317, 0.001355
262144, 64, 32, 15, 0.004295, 0.001475
524288, 2, 32, 15, 0.040227, 0.001527
524288, 2, 32, 15, 0.037569, 0.000676
524288, 2, 32, 15, 0.037516, 0.000651
524288, 2, 32, 15, 0.038727, 0.001644
524288, 2, 32, 15, 0.037596, 0.000756
524288, 4, 32, 15, 0.039357, 0.010680
524288, 4, 32, 15, 0.034688, 0.007539
524288, 4, 32, 15, 0.034747, 0.007501
524288, 4, 32, 15, 0.034670, 0.007523
524288, 4, 32, 15, 0.034815, 0.007516
524288, 8, 32, 15, 0.019489, 0.003319
524288, 8, 32, 15, 0.015663, 0.000528
524288, 8, 32, 15, 0.015654, 0.000540
524288, 8, 32, 15, 0.015639, 0.000539
524288, 8, 32, 15, 0.015684, 0.000551
524288, 16, 32, 15, 0.013964, 0.002958
524288, 16, 32, 15, 0.014524, 0.004287
524288, 16, 32, 15, 0.011035, 0.000798
524288, 16, 32, 15, 0.010803, 0.000670
524288, 16, 32, 15, 0.010796, 0.000650
524288, 32, 32, 15, 0.011997, 0.005027
524288, 32, 32, 15, 0.007775, 0.001173
524288, 32, 32, 15, 0.007720, 0.001127
524288, 32, 32, 15, 0.007652, 0.001090
524288, 32, 32, 15, 0.007705, 0.001186
524288, 64, 32, 15, 0.016110, 0.010844
524288, 64, 32, 15, 0.006881, 0.002082
524288, 64, 32, 15, 0.006872, 0.002083
524288, 64, 32, 15, 0.006594, 0.001843
524288, 64, 32, 15, 0.006724, 0.001927
1048576, 2, 32, 15, 0.085792, 0.011301
1048576, 2, 32, 15, 0.072930, 0.001613
1048576, 2, 32, 15, 0.073698, 0.002400
1048576, 2, 32, 15, 0.073094, 0.001581
1048576, 2, 32, 15, 0.073522, 0.002038
1048576, 4, 32, 15, 0.074853, 0.015733
1048576, 4, 32, 15, 0.071783, 0.014946
1048576, 4, 32, 15, 0.071774, 0.014899
1048576, 4, 32, 15, 0.062853, 0.008472
1048576, 4, 32, 15, 0.055701, 0.001660
1048576, 8, 32, 15, 0.038843, 0.003764
1048576, 8, 32, 15, 0.034923, 0.001156
1048576, 8, 32, 15, 0.034070, 0.001042
1048576, 8, 32, 15, 0.033055, 0.001087
1048576, 8, 32, 15, 0.033246, 0.001267
1048576, 16, 32, 15, 0.027951, 0.006821
1048576, 16, 32, 15, 0.021617, 0.001580
1048576, 16, 32, 15, 0.021608, 0.001504
1048576, 16, 32, 15, 0.021587, 0.001507
1048576, 16, 32, 15, 0.021946, 0.001826
1048576, 32, 32, 15, 0.020430, 0.005878
1048576, 32, 32, 15, 0.015531, 0.001768
1048576, 32, 32, 15, 0.018412, 0.004627
1048576, 32, 32, 15, 0.023947, 0.009978
1048576, 32, 32, 15, 0.015734, 0.001980
1048576, 64, 32, 15, 0.020794, 0.011038
1048576, 64, 32, 15, 0.012356, 0.003098
1048576, 64, 32, 15, 0.012144, 0.002935
1048576, 64, 32, 15, 0.011790, 0.002573
1048576, 64, 32, 15, 0.011747, 0.002566
2097152, 2, 32, 15, 0.173763, 0.004082
2097152, 2, 32, 15, 0.167764, 0.004172
2097152, 2, 32, 15, 0.166930, 0.003808
2097152, 2, 32, 15, 0.168222, 0.005169
2097152, 2, 32, 15, 0.166802, 0.003592
2097152, 4, 32, 15, 0.112416, 0.003226
2097152, 4, 32, 15, 0.107220, 0.002046
2097152, 4, 32, 15, 0.107378, 0.002028
2097152, 4, 32, 15, 0.107584, 0.002341
2097152, 4, 32, 15, 0.107264, 0.002079
2097152, 8, 32, 15, 0.076462, 0.007406
2097152, 8, 32, 15, 0.069245, 0.002505
2097152, 8, 32, 15, 0.069314, 0.002482
2097152, 8, 32, 15, 0.071720, 0.002222
2097152, 8, 32, 15, 0.069526, 0.002379
2097152, 16, 32, 15, 0.050752, 0.008033
2097152, 16, 32, 15, 0.042779, 0.002600
2097152, 16, 32, 15, 0.042861, 0.002505
2097152, 16, 32, 15, 0.042776, 0.002526
2097152, 16, 32, 15, 0.042824, 0.002592
2097152, 32, 32, 15, 0.036622, 0.008030
2097152, 32, 32, 15, 0.037657, 0.011023
2097152, 32, 32, 15, 0.029088, 0.002493
2097152, 32, 32, 15, 0.028985, 0.002376
2097152, 32, 32, 15, 0.029342, 0.002733
2097152, 64, 32, 15, 0.031710, 0.011942
2097152, 64, 32, 15, 0.022529, 0.003834
2097152, 64, 32, 15, 0.022358, 0.003614
2097152, 64, 32, 15, 0.022153, 0.003491
2097152, 64, 32, 15, 0.022186, 0.003502
4194304, 2, 32, 15, 0.453115, 0.012456
4194304, 2, 32, 15, 0.440644, 0.011554
4194304, 2, 32, 15, 0.438304, 0.008925
4194304, 2, 32, 15, 0.438464, 0.009607
4194304, 2, 32, 15, 0.438052, 0.009735
4194304, 4, 32, 15, 0.243157, 0.005644
4194304, 4, 32, 15, 0.233897, 0.004325
4194304, 4, 32, 15, 0.233941, 0.004532
4194304, 4, 32, 15, 0.233724, 0.004163
4194304, 4, 32, 15, 0.235414, 0.005857
4194304, 8, 32, 15, 0.155957, 0.009914
4194304, 8, 32, 15, 0.146681, 0.006116
4194304, 8, 32, 15, 0.141940, 0.007535
4194304, 8, 32, 15, 0.143159, 0.008556
4194304, 8, 32, 15, 0.142192, 0.007837
4194304, 16, 32, 15, 0.099045, 0.009492
4194304, 16, 32, 15, 0.089952, 0.005341
4194304, 16, 32, 15, 0.089280, 0.004749
4194304, 16, 32, 15, 0.088470, 0.003969
4194304, 16, 32, 15, 0.088313, 0.003749
4194304, 32, 32, 15, 0.074293, 0.016529
4194304, 32, 32, 15, 0.059587, 0.005219
4194304, 32, 32, 15, 0.059505, 0.005112
4194304, 32, 32, 15, 0.059521, 0.005085
4194304, 32, 32, 15, 0.059445, 0.005009
4194304, 64, 32, 15, 0.052242, 0.013630
4194304, 64, 32, 15, 0.041607, 0.005358
4194304, 64, 32, 15, 0.057115, 0.020795
4194304, 64, 32, 15, 0.061921, 0.025636
4194304, 64, 32, 15, 0.042333, 0.006066
8388608, 2, 32, 15, 0.929601, 0.046078
8388608, 2, 32, 15, 0.898009, 0.053544
8388608, 2, 32, 15, 0.897336, 0.028038
8388608, 2, 32, 15, 0.891797, 0.013637
8388608, 2, 32, 15, 0.897503, 0.018848
8388608, 4, 32, 15, 0.759129, 0.081428
8388608, 4, 32, 15, 0.674064, 0.008958
8388608, 4, 32, 15, 0.673681, 0.009386
8388608, 4, 32, 15, 0.673735, 0.009101
8388608, 4, 32, 15, 0.672786, 0.009436
8388608, 8, 32, 15, 0.443008, 0.028971
8388608, 8, 32, 15, 0.422807, 0.018848
8388608, 8, 32, 15, 0.432839, 0.030346
8388608, 8, 32, 15, 0.423304, 0.019392
8388608, 8, 32, 15, 0.423170, 0.020414
8388608, 16, 32, 15, 0.213585, 0.029523
8388608, 16, 32, 15, 0.203890, 0.025290
8388608, 16, 32, 15, 0.201819, 0.023319
8388608, 16, 32, 15, 0.205445, 0.027189
8388608, 16, 32, 15, 0.201651, 0.023207
8388608, 32, 32, 15, 0.139401, 0.018558
8388608, 32, 32, 15, 0.126365, 0.009340
8388608, 32, 32, 15, 0.134943, 0.017883
8388608, 32, 32, 15, 0.126478, 0.009440
8388608, 32, 32, 15, 0.125954, 0.008992
8388608, 64, 32, 15, 0.098371, 0.020520
8388608, 64, 32, 15, 0.101548, 0.027614
8388608, 64, 32, 15, 0.083379, 0.009830
8388608, 64, 32, 15, 0.083343, 0.009875
8388608, 64, 32, 15, 0.100126, 0.026714
16777216, 2, 32, 15, 1.877058, 0.032422
16777216, 2, 32, 15, 1.839808, 0.039004
16777216, 2, 32, 15, 1.838208, 0.037570
16777216, 2, 32, 15, 1.836617, 0.038112
16777216, 2, 32, 15, 1.837505, 0.037429
16777216, 4, 32, 15, 1.534258, 0.054904
16777216, 4, 32, 15, 1.471116, 0.017174
16777216, 4, 32, 15, 1.467609, 0.017206
16777216, 4, 32, 15, 1.489334, 0.017123
16777216, 4, 32, 15, 1.498236, 0.048899
16777216, 8, 32, 15, 0.932707, 0.023069
16777216, 8, 32, 15, 0.913008, 0.013406
16777216, 8, 32, 15, 0.910466, 0.015610
16777216, 8, 32, 15, 0.914299, 0.017032
16777216, 8, 32, 15, 0.907555, 0.015938
16777216, 16, 32, 15, 0.536047, 0.053098
16777216, 16, 32, 15, 0.536850, 0.112609
16777216, 16, 32, 15, 0.539668, 0.117515
16777216, 16, 32, 15, 0.546900, 0.112414
16777216, 16, 32, 15, 0.537307, 0.106619
16777216, 32, 32, 15, 0.303839, 0.038232
16777216, 32, 32, 15, 0.296286, 0.035110
16777216, 32, 32, 15, 0.299523, 0.037259
16777216, 32, 32, 15, 0.290576, 0.033137
16777216, 32, 32, 15, 0.295549, 0.031141
16777216, 64, 32, 15, 0.199834, 0.041886
16777216, 64, 32, 15, 0.173257, 0.019678
16777216, 64, 32, 15, 0.172439, 0.018734
16777216, 64, 32, 15, 0.172650, 0.019502
16777216, 64, 32, 15, 0.171996, 0.018070
33554432, 2, 32, 15, 3.735314, 0.058590
33554432, 2, 32, 15, 3.661418, 0.075183
33554432, 2, 32, 15, 3.662556, 0.076684
33554432, 2, 32, 15, 3.659771, 0.078130
33554432, 2, 32, 15, 3.655393, 0.073227
33554432, 4, 32, 15, 3.157901, 0.037638
33554432, 4, 32, 15, 3.099944, 0.036528
33554432, 4, 32, 15, 3.098945, 0.037481
33554432, 4, 32, 15, 3.124915, 0.062853
33554432, 4, 32, 15, 3.098872, 0.036995
33554432, 8, 32, 15, 2.054550, 0.038399
33554432, 8, 32, 15, 1.989421, 0.024587
33554432, 8, 32, 15, 2.006199, 0.024291
33554432, 8, 32, 15, 1.983995, 0.024776
33554432, 8, 32, 15, 1.986188, 0.024693
33554432, 16, 32, 15, 1.142354, 0.037498
33554432, 16, 32, 15, 1.157511, 0.057480
33554432, 16, 32, 15, 1.153063, 0.052062
33554432, 16, 32, 15, 1.153810, 0.054540
33554432, 16, 32, 15, 1.149902, 0.052742
33554432, 32, 32, 15, 0.698073, 0.034607
33554432, 32, 32, 15, 0.706637, 0.072085
33554432, 32, 32, 15, 0.702780, 0.084716
33554432, 32, 32, 15, 0.700589, 0.088333
33554432, 32, 32, 15, 0.710004, 0.090742
33554432, 64, 32, 15, 0.391159, 0.071974
33554432, 64, 32, 15, 0.377231, 0.061915
33554432, 64, 32, 15, 0.380353, 0.062036
33554432, 64, 32, 15, 0.379842, 0.062780
33554432, 64, 32, 15, 0.389436, 0.073767
